original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords
64,62,59,48,Cmajor,60,60,60,62,62,60,Fmajor,67,Cmajor
67,59,55,52,Eminor,60,59,59,60,59,67,Cmajor,59,Gmajor
67,57,52,48,Aminor,60,60,60,60,57,60,Fmajor,53,Fmajor
66,-57,50,50,Dmajor,57,62,57,57,57,60,Cmajor,55,Cmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor
-67,-59,-50,-43,Gmajor,60,59,62,59,59,59,Cmajor,60,Cmajor
69,62,53,38,Dminor,60,57,65,62,62,55,Gmajor,60,Fmajor
71,62,55,41,Gmajor,62,59,62,62,62,62,Gmajor,60,Cmajor
72,60,55,40,Cmajor,64,60,67,60,60,60,Cmajor,60,Cmajor
64,60,55,43,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Fmajor,60,Cmajor
-62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor
60,57,55,41,Fmajor,55,60,57,57,57,60,Cmajor,55,Cmajor
62,57,53,38,Dminor,59,57,57,57,57,59,Cmajor,55,Cmajor
64,60,52,45,Aminor,60,60,60,60,60,60,Fmajor,57,Fmajor
67,59,52,40,Eminor,60,59,59,60,59,52,Cmajor,52,Cmajor
65,60,50,45,Dminor,60,57,62,60,60,52,Cmajor,52,Cmajor
65,62,55,47,Gmajor,60,59,62,62,62,60,Fmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,55,Cmajor,57,Fmajor
67,55,50,47,Gmajor,60,59,62,62,62,59,Cmajor,60,Cmajor
65,57,53,45,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
64,60,55,43,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor
62,60,57,41,Dminor,59,57,57,60,60,59,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,59,Gmajor,59,Gmajor
60,57,55,41,Fmajor,55,60,57,57,57,59,Cmajor,60,Cmajor
62,57,53,38,Dminor,59,57,57,57,57,60,Cmajor,60,Cmajor
64,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,59,52,40,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor
65,60,50,45,Dminor,60,57,62,60,60,60,Cmajor,60,Cmajor
65,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,62,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
67,55,50,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
65,57,53,45,Fmajor,60,60,60,60,60,60,Cmajor,57,Fmajor
64,60,55,43,Cmajor,60,60,60,60,60,59,Gmajor,59,Bdiminished
62,60,57,41,Dminor,59,57,57,60,60,55,Cmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
-64,-60,-55,-36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,60,57,42,Dmajor,59,62,57,60,60,59,Gmajor,59,Gmajor
62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
62,62,55,47,Gmajor,59,59,59,62,62,60,Cmajor,60,Cmajor
64,62,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
62,60,53,45,Dminor,59,57,57,59,60,60,Cmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor
60,57,54,39,D#diminished,55,66,57,57,57,60,Cmajor,62,Gmajor
59,56,47,40,Emajor,55,59,56,56,56,60,Cmajor,60,Cmajor
59,56,52,40,Emajor,55,59,56,56,56,60,Cmajor,60,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,57,Fmajor
62,55,50,47,Gmajor,59,59,59,55,55,59,Cmajor,55,Cmajor
64,52,48,48,Cmajor,60,60,60,55,55,60,Fmajor,57,Fmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Fmajor,59,Eminor
65,57,48,45,Fmajor,60,60,60,57,57,REST,Fmajor,REST,Dminor
64,60,52,43,Cmajor,60,60,60,60,60,60,Fmajor,67,Ediminished
62,60,55,43,Cother,59,60,60,59,60,60,Fmajor,60,Fmajor
-62,59,-55,-43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,53,Fmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Cmajor,60,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,60,Cmajor,59,Gmajor
67,60,52,48,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor
67,60,50,43,Cother,60,60,62,59,60,60,Cmajor,55,Cmajor
67,60,52,36,Cmajor,60,60,60,60,60,60,Cmajor,55,Cmajor
70,53,50,38,B-major,62,62,53,53,53,60,Cmajor,55,Cmajor
69,57,48,41,Fmajor,60,60,60,53,53,60,Cmajor,60,Dminor
67,60,53,36,Fother,60,60,65,60,60,60,Cmajor,62,Ediminished
65,60,57,41,Fmajor,60,60,60,60,60,62,Gmajor,65,Dminor
67,62,55,47,Gmajor,60,59,62,62,62,62,Gmajor,62,Gmajor
64,60,55,48,Cmajor,60,60,60,60,60,67,Cmajor,60,Cmajor
60,55,52,-48,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
64,60,48,45,Aminor,60,60,60,57,57,60,Cmajor,62,Gmajor
66,57,50,48,Dmajor,57,62,57,57,57,62,Gmajor,65,Fmajor
67,62,50,47,Gmajor,60,59,62,62,62,67,Cmajor,64,Cmajor
69,60,-55,50,Aminor,60,60,64,60,60,60,Fmajor,67,Cmajor
67,59,55,43,Gmajor,60,59,62,59,59,62,Gmajor,62,Gmajor
67,62,55,47,Gmajor,60,59,62,62,62,67,Cmajor,62,Gmajor
67,60,52,48,Cmajor,60,60,60,60,60,60,Fmajor,64,Cmajor
67,60,50,43,Cother,60,60,62,59,60,60,Cmajor,64,Cmajor
67,60,52,36,Cmajor,60,60,60,60,60,60,Cmajor,64,Aminor
70,53,50,38,B-major,62,62,53,53,53,62,Gmajor,57,Dmajor
69,57,48,41,Fmajor,60,60,60,53,53,60,Cmajor,59,Gmajor
67,60,53,36,Fother,60,60,65,60,60,62,Gmajor,57,Gmajor
65,60,57,41,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor
67,62,55,47,Gmajor,60,59,62,62,62,55,Gmajor,55,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,65,Gmajor
60,55,52,-48,Cmajor,55,60,55,55,55,60,Cmajor,67,Cmajor
64,60,48,45,Aminor,60,60,60,57,57,60,Aminor,67,Cmajor
66,57,50,48,Dmajor,57,62,57,57,57,62,Dmajor,67,Cmajor
67,62,50,47,Gmajor,60,59,62,62,62,62,Gmajor,67,Fmajor
69,60,-55,50,Aminor,60,60,64,60,60,64,Cmajor,67,Cmajor
67,59,55,43,Gmajor,60,59,62,59,59,62,Gmajor,60,Cmajor
67,64,55,48,Cmajor,60,60,60,64,64,62,Gmajor,64,Cmajor
72,64,55,52,Cmajor,64,60,67,67,67,60,Cmajor,64,Cmajor
71,62,59,55,Gmajor,62,59,62,62,62,60,Cmajor,64,Cmajor
69,66,62,50,Dmajor,60,62,62,65,66,60,Cmajor,64,Aminor
71,66,59,51,Bmajor,62,66,66,66,66,62,Gmajor,57,Dmajor
72,67,55,52,Cmajor,64,60,67,67,67,60,Cmajor,59,Gmajor
69,62,54,50,Dmajor,60,62,62,62,62,62,Gmajor,57,Gmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Fmajor,55,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,55,Gmajor,55,Cmajor
72,60,52,45,Aminor,64,60,64,60,60,60,Cmajor,60,Cmajor
67,60,55,41,Fother,60,60,65,60,60,60,Cmajor,60,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Aminor,60,Fmajor
64,60,48,45,Aminor,60,60,60,57,57,62,Dmajor,65,Fother
67,62,55,47,Gmajor,60,59,62,62,62,62,Gmajor,65,Fmajor
65,57,53,50,Dminor,60,57,62,57,57,64,Cmajor,64,Cmajor
64,61,57,45,Amajor,60,64,61,60,61,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,64,Cmajor
62,62,55,47,Gmajor,59,59,59,62,62,60,Fmajor,67,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,69,Aminor
64,64,55,48,Cmajor,60,60,60,60,60,REST,Fmajor,REST,Dminor
62,57,53,41,Dminor,59,57,57,57,57,60,Fmajor,67,Ediminished
57,57,50,42,Dmajor,54,62,54,57,57,60,Fmajor,60,Fmajor
59,55,-50,43,Gmajor,55,59,55,55,55,52,Cmajor,55,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,67,Cmajor,67,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,62,Gmajor,65,Fmajor
67,64,59,52,Eminor,60,59,59,64,64,60,Fmajor,65,Fmajor
-67,-64,-59,-52,Eminor,60,59,59,64,64,60,Fmajor,67,Cmajor
69,64,57,53,Fmajor,60,60,60,60,60,64,Gmajor,67,Cmajor
-69,62,-57,-53,Dminor,60,57,65,60,62,67,Cmajor,67,Cmajor
72,62,57,54,Dmajor,64,62,62,62,62,67,Cmajor,67,Cmajor
-72,-62,-57,-54,Dmajor,64,62,62,62,62,67,Cmajor,67,Gmajor
71,62,57,55,Gmajor,62,59,62,62,62,67,Cmajor,67,Gmajor
-71,-62,55,-55,Gmajor,62,59,62,62,62,67,Cmajor,67,Gmajor
69,62,57,55,Gother,60,67,67,61,62,67,Cmajor,67,Gmajor
-69,-62,-57,54,Dmajor,60,62,62,62,62,60,Fmajor,65,Fmajor
72,67,55,52,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor
-72,64,-55,48,Cmajor,64,60,67,64,64,64,Cmajor,67,Gmajor
69,62,54,50,Dmajor,60,62,62,62,62,64,Cmajor,67,Gmajor
-69,-62,-54,-50,Dmajor,60,62,62,62,62,60,Fmajor,64,Cmajor
67,62,59,43,Gmajor,60,59,62,62,62,67,Cmajor,67,Cmajor
-67,-62,-59,-43,Gmajor,60,59,62,62,62,67,Cmajor,67,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
-74,-67,-59,-55,Gmajor,67,59,67,67,67,64,Cmajor,65,Dminor
74,69,57,54,Dmajor,67,62,69,62,62,64,Cmajor,64,Cmajor
-74,-69,60,-54,Dmajor,67,62,69,69,69,64,Cmajor,67,Gmajor
74,69,59,53,Bdiminished,67,59,65,67,65,64,Cmajor,64,Cmajor
-74,-69,57,-53,Dminor,67,57,65,69,69,64,Cmajor,67,Gmajor
76,68,59,52,Emajor,67,59,71,68,68,64,Cmajor,64,Cmajor
-76,-68,-59,-52,Emajor,67,59,71,68,68,60,Fmajor,60,Cmajor
-76,-68,-59,-52,Emajor,67,59,71,68,68,60,Cmajor,62,Gmajor
72,64,57,57,Aminor,64,60,64,64,64,62,Gmajor,65,Fmajor
74,65,57,50,Dminor,67,57,65,65,65,60,Fmajor,65,Fmajor
-74,-65,-57,-50,Dminor,67,57,65,65,65,64,Gmajor,67,Cmajor
72,66,57,51,D#diminished,64,66,66,66,66,67,Cmajor,66,Dmajor
-72,-66,-57,-51,D#diminished,64,66,66,66,66,60,Fmajor,66,Dmajor
71,68,64,52,Emajor,62,59,68,68,68,62,Gmajor,66,Dmajor
-71,-68,-64,-52,Emajor,62,59,68,68,68,67,Cmajor,67,Gmajor
-71,-68,-64,-52,Emajor,62,59,68,68,68,67,Cmajor,67,Cmajor
-71,-68,-64,-52,Emajor,62,59,68,68,68,60,Fmajor,65,Fmajor
-71,-68,-64,-52,Emajor,62,59,68,68,68,64,Gmajor,67,Cmajor
-71,-68,-64,-52,Emajor,62,59,68,68,68,64,Gmajor,67,Cmajor
72,69,64,57,Aminor,64,60,64,69,69,67,Cmajor,67,Cmajor
-72,-69,-64,-57,Aminor,64,60,64,69,69,64,Gmajor,67,Cmajor
72,67,64,52,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor
-72,-67,62,-52,Cmajor,64,60,67,67,67,67,Cmajor,67,Gmajor
72,69,60,53,Fmajor,64,60,65,69,69,67,Cmajor,67,Gmajor
-72,67,-60,52,Cmajor,64,60,67,67,67,67,Cmajor,67,Gmajor
71,65,62,50,Bdiminished,62,59,65,65,65,67,Cmajor,67,Gmajor
-71,-65,-62,52,Bdiminished,62,59,65,65,65,67,Cmajor,67,Gmajor
69,65,60,53,Fmajor,60,60,60,65,65,67,Cmajor,67,Gmajor
-69,-65,62,-53,Dminor,60,57,65,65,65,60,Fmajor,65,Fmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Gmajor,67,Cmajor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor
69,-67,60,41,Fmajor,60,60,60,65,65,64,Cmajor,67,Gmajor
-69,65,-60,-41,Fmajor,60,60,60,65,65,60,Fmajor,64,Cmajor
67,64,60,48,Cmajor,60,60,60,64,64,67,Cmajor,67,Cmajor
-67,-64,-60,-48,Cmajor,60,60,60,64,64,67,Cmajor,67,Cmajor
74,66,57,60,Dmajor,67,62,69,66,66,67,Cmajor,67,Cmajor
-74,-66,-57,-60,Dmajor,67,62,69,66,66,64,Cmajor,65,Dminor
74,67,59,59,Gmajor,67,59,67,62,62,64,Cmajor,64,Cmajor
-74,-67,60,57,Aminor,67,60,67,67,67,64,Cmajor,67,Gmajor
74,-67,62,59,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
-74,71,67,55,Gmajor,67,59,67,71,71,64,Cmajor,62,Dmajor
76,72,67,60,Cmajor,67,60,67,72,72,64,Cmajor,65,Gmajor
-76,-72,-67,-60,Cmajor,67,60,67,72,72,60,Fmajor,62,Gmajor
-76,-72,-67,-60,Cmajor,67,60,67,72,72,60,Cmajor,62,Gother
72,64,69,57,Aminor,64,60,64,64,64,62,Gmajor,62,Dmajor
74,69,62,54,Dmajor,67,62,69,69,69,60,Fmajor,62,Gmajor
-74,-69,-62,-54,Dmajor,67,62,69,69,69,64,Gmajor,64,Gmajor
72,66,62,50,Dmajor,64,62,62,66,66,67,Cmajor,64,Aminor
-72,-66,-62,-50,Dmajor,64,62,62,66,66,60,Fmajor,64,Aminor
71,67,62,55,Gmajor,62,59,62,67,67,62,Gmajor,65,Dminor
-71,-67,-62,-55,Gmajor,62,59,62,67,67,67,Cmajor,62,Gmajor
-71,-67,-62,-55,Gmajor,62,59,62,67,67,60,Fmajor,74,Cmajor
-71,-67,-62,-55,Gmajor,62,59,62,67,67,64,Gmajor,64,Gmajor
76,67,-62,-55,Eminor,67,59,67,70,67,67,Cmajor,60,Cmajor
-76,-67,64,60,Cmajor,67,60,67,67,67,60,Fmajor,60,Fmajor
72,64,-64,-60,Cmajor,64,60,67,67,67,62,Gmajor,60,Fmajor
-72,-64,60,57,Aminor,64,60,64,64,64,60,Cmajor,48,Cmajor
69,60,60,57,Aminor,60,60,64,64,64,60,Fmajor,72,Fmajor
-69,-60,57,53,Fmajor,60,60,60,60,60,REST,Cmajor,REST,Cmajor
71,62,53,50,Bdiminished,62,59,65,62,62,60,Fmajor,60,Fmajor
-71,65,55,55,Gmajor,62,59,62,62,62,67,Cmajor,67,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,64,Cmajor,64,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,69,Fmajor,67,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,67,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,60,Fmajor,67,Gmajor
72,67,64,48,Cmajor,64,60,67,67,67,64,Cmajor,67,Gmajor
-72,-67,-64,52,Cmajor,64,60,67,67,67,60,Fmajor,64,Cmajor
71,67,62,55,Gmajor,62,59,62,67,67,67,Cmajor,67,Cmajor
69,64,60,45,Aminor,60,60,64,64,64,60,Fmajor,67,Cmajor
-69,-64,-60,48,Aminor,60,60,64,64,64,60,Fmajor,67,Gmajor
67,67,60,52,Cmajor,60,60,60,64,64,60,Fmajor,67,Cmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Gmajor,67,Cmajor
-72,72,55,52,Cmajor,64,60,67,67,67,67,Cmajor,65,Gmajor
74,71,67,55,Gmajor,67,59,67,71,71,67,Cmajor,REST,Dmajor
76,67,64,48,Cmajor,67,60,67,67,67,60,Fmajor,74,Gmajor
-76,-67,-64,-48,Cmajor,67,60,67,67,67,64,Gmajor,64,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,64,Cmajor,64,Cmajor
-76,-67,-60,52,Cmajor,67,60,67,67,67,69,Fmajor,67,Cmajor
76,67,59,55,Eminor,67,59,67,67,67,60,Fmajor,65,Gmajor
74,65,59,56,G#diminished,67,62,65,64,65,60,Fmajor,64,Cmajor
-74,64,-59,56,Emajor,67,59,64,64,64,64,Gmajor,67,Cmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Cmajor,64,Cmajor
77,69,60,53,Fmajor,69,60,69,69,69,60,Fmajor,64,Cmajor
-77,67,-60,52,Cmajor,69,60,67,67,67,67,Cmajor,67,Cmajor
76,72,67,48,Cmajor,67,60,67,72,72,67,Gmajor,69,Fmajor
74,71,67,55,Gmajor,67,59,67,71,71,72,Cmajor,62,Dminor
-74,-71,-67,-55,Gmajor,67,59,67,71,71,60,Fmajor,64,Gmajor
72,64,60,57,Aminor,64,60,64,64,64,64,Cmajor,64,Cmajor
74,67,59,55,Gmajor,67,59,67,67,67,64,Cmajor,64,Cmajor
-74,-67,-59,52,Eminor,67,59,67,67,67,69,Fmajor,72,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,67,Cmajor
74,68,59,52,Emajor,67,59,64,67,68,60,Fmajor,67,Cmajor
-74,-68,-59,48,G#diminished,67,62,65,68,68,60,Fmajor,67,Cmajor
72,69,60,45,Aminor,64,60,64,64,64,60,Fmajor,67,Cmajor
69,69,60,53,Fmajor,60,60,60,65,65,60,Fmajor,67,Cmajor
71,67,59,50,Eminor,62,59,67,67,67,60,Fmajor,65,Dminor
-71,67,62,55,Eminor,62,59,67,67,67,60,Fmajor,64,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,67,Cmajor,65,Dminor
-72,-67,-64,-48,Cmajor,64,60,67,67,67,60,Fmajor,62,Gmajor
79,67,62,47,Gmajor,67,59,67,67,67,62,Gmajor,62,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,62,Gmajor,62,Gmajor
-76,-67,55,48,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,65,Fmajor
74,69,60,53,Dminor,67,57,65,69,69,65,Fmajor,67,Cmajor
-74,67,59,53,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor
77,72,57,57,Fmajor,69,60,69,60,60,REST,Fmajor,REST,Dminor
76,72,55,60,Cmajor,67,60,67,67,67,60,Fmajor,67,Ediminished
74,71,67,55,Gmajor,67,59,67,71,71,60,Fmajor,60,Fmajor
-74,67,-67,-55,Gmajor,67,59,67,71,71,64,Cmajor,64,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Fmajor,64,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor
72,67,64,60,Cmajor,64,60,67,67,67,60,Fmajor,67,Aminor
79,67,62,59,Gmajor,67,59,67,67,67,60,Fmajor,65,Fmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,62,Gmajor
-76,-67,-60,-60,Cmajor,67,60,67,67,67,60,Fmajor,67,Eminor
72,66,60,57,F#diminished,64,60,66,64,66,60,Cmajor,REST,Aminor
71,62,67,55,Gmajor,62,59,62,62,62,64,Cmajor,69,Dmajor
-71,67,55,43,Gmajor,62,59,62,62,62,64,Cmajor,67,Gmajor
67,67,62,53,Gmajor,60,59,62,67,67,60,Fmajor,64,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,72,Cmajor
74,71,53,50,Gmajor,67,59,67,71,71,67,Gmajor,67,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,72,Cmajor,67,Gmajor
74,67,62,55,Gmajor,67,59,67,67,67,72,Cmajor,67,Gmajor
-74,65,59,43,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,64,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,72,Cmajor,69,Fmajor
72,67,64,60,Cmajor,64,60,67,67,67,67,Gmajor,69,Fmajor
79,67,62,59,Gmajor,67,59,67,67,67,72,Cmajor,69,Fmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,69,Fmajor
-76,-67,-60,-60,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor
72,66,60,57,F#diminished,64,60,66,64,66,67,Cmajor,67,Cmajor
71,62,67,55,Gmajor,62,59,62,62,62,64,Gmajor,67,Cmajor
-71,67,55,43,Gmajor,62,59,62,62,62,64,Cmajor,67,Gmajor
67,67,62,53,Gmajor,60,59,62,67,67,60,Fmajor,64,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor
74,71,53,50,Gmajor,67,59,67,71,71,60,Fmajor,67,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Gmajor
74,67,62,55,Gmajor,67,59,67,67,67,60,Cmajor,67,Cmajor
-74,65,59,43,Gmajor,67,59,67,67,67,67,Cmajor,67,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,67,Cmajor
76,67,64,48,Cmajor,67,60,67,67,67,67,Cmajor,65,Fmajor
-76,-67,-64,52,Eminor,67,59,67,67,67,69,Fmajor,67,Cmajor
76,61,64,57,Amajor,67,64,69,69,61,60,Fmajor,64,Cmajor
77,69,62,50,Dminor,69,57,69,69,69,60,Fmajor,60,Cmajor
-77,-69,-62,-50,Dminor,69,57,69,69,69,60,Fmajor,62,Dmajor
-77,-69,-62,-50,Dminor,69,57,69,69,69,64,Gmajor,64,Gmajor
76,69,64,57,Aminor,67,60,69,69,69,64,Gmajor,64,Gmajor
-76,-69,-64,55,Aminor,67,60,69,69,69,64,Cmajor,64,Cmajor
79,62,59,53,Gmajor,67,59,67,62,62,60,Fmajor,64,Cmajor
79,60,55,52,Cmajor,67,60,72,59,60,67,Cmajor,67,Cmajor
-79,67,59,-52,Cmajor,67,60,72,67,67,60,Fmajor,64,Cmajor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,65,Dminor
74,67,59,43,Gmajor,67,59,67,67,67,60,Cmajor,62,Gmajor
-74,-67,-59,-43,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor
-74,-67,-59,-43,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor
67,62,59,55,Gmajor,60,59,62,62,62,64,Gmajor,65,Fmajor
69,62,62,53,Dminor,60,57,65,65,65,67,Cmajor,67,Cmajor
71,62,55,53,Gmajor,62,59,62,62,62,60,Fmajor,67,Cmajor
72,67,55,52,Cmajor,64,60,67,67,67,60,Fmajor,67,Gmajor
74,67,55,47,Gmajor,67,59,67,67,67,REST,REST,67,Cmajor
76,67,55,48,Cmajor,67,60,67,67,67,REST,REST,74,Cother
74,67,60,55,Cother,67,60,67,67,67,REST,REST,REST,Cmajor
-74,-67,59,43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,60,Dminor,60,Cmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,62,Gmajor,59,Gmajor
REST,REST,REST,REST,REST,REST,REST,REST,REST,REST,59,Cmajor,60,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,60,53,50,Dminor,60,57,62,57,57,60,Fmajor,60,Cmajor
67,60,52,52,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,48,Cmajor
65,55,50,47,Gmajor,60,59,62,55,55,60,Cmajor,64,Dminor
64,55,52,48,Cmajor,60,60,60,55,55,60,Cmajor,64,Aminor
62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,62,Dmajor
67,62,59,55,Gmajor,60,59,62,62,62,67,Cmajor,62,Gmajor
69,62,57,54,Dmajor,60,62,62,62,62,60,Fmajor,64,Cmajor
71,62,54,52,Bminor,62,62,62,62,62,60,Cmajor,60,Cmajor
72,60,55,52,Cmajor,64,60,67,67,67,60,Cmajor,60,Cmajor
71,64,55,50,Eminor,62,59,67,62,64,62,Gmajor,64,Amajor
69,62,55,50,Gother,60,67,67,60,62,62,Gmajor,65,Dminor
-69,-62,54,38,Dmajor,60,62,62,62,62,67,Cmajor,62,Gmajor
67,59,55,43,Gmajor,60,59,62,59,59,65,Fmajor,64,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor
65,60,53,50,Dminor,60,57,62,57,57,62,Gmajor,59,Gmajor
67,60,52,52,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor
65,55,50,47,Gmajor,60,59,62,55,55,60,Cother,60,Cmajor
64,55,52,48,Cmajor,60,60,60,55,55,62,Gmajor,60,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor
67,62,59,55,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor
69,62,57,54,Dmajor,60,62,62,62,62,60,Cmajor,60,Cmajor
71,62,54,52,Bminor,62,62,62,62,62,55,Cmajor,55,Cmajor
72,60,55,52,Cmajor,64,60,67,67,67,60,Fmajor,60,Cmajor
71,64,55,50,Eminor,62,59,67,62,64,62,Gmajor,64,Amajor
69,62,55,50,Gother,60,67,67,60,62,62,Gmajor,65,Dminor
-69,-62,54,38,Dmajor,60,62,62,62,62,67,Cmajor,62,Gmajor
67,59,55,43,Gmajor,60,59,62,59,59,65,Fmajor,64,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor
72,64,57,45,Aminor,64,60,64,64,64,62,Gmajor,60,Fmajor
