original_S,original_A,original_T,original_B,original_chord,simple2,simple3,simple1,simple7,simple6,viterbi4,viterbi4_chords,viterbi8,viterbi8_chords,simple2CHORD,simple3CHORD,simple1CHORD,simple7CHORD,simple6CHORD,viterbi4CHORD,viterbi8CHORD
72,69,60,45,Aminor,64,60,64,64,64,60,Fmajor,67,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
69,69,60,53,Fmajor,60,60,60,65,65,60,Fmajor,67,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
71,67,59,50,Eminor,62,59,67,67,67,60,Fmajor,65,Dminor,Bminor,Bminor,Gmajor,Gmajor,Gmajor,Bminor,Bdiminished
-71,67,62,55,Eminor,62,59,67,67,67,60,Fmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
72,67,64,48,Cmajor,64,60,67,67,67,67,Cmajor,65,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
-72,-67,-64,-48,Cmajor,64,60,67,67,67,60,Fmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
79,67,62,47,Gmajor,67,59,67,67,67,62,Gmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,60,48,Cmajor,67,60,67,67,67,62,Gmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-76,-67,55,48,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
74,69,60,53,Dminor,67,57,65,69,69,65,Fmajor,67,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-74,67,59,53,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor,Gmajor,Bdiminished,Gmajor,Gmajor,Gmajor,Bdiminished,Gmajor
77,72,57,57,Fmajor,69,60,69,60,60,Rest,Fmajor,Rest,Dminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
76,72,55,60,Cmajor,67,60,67,67,67,60,Fmajor,67,Ediminished,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,71,67,55,Gmajor,67,59,67,71,71,60,Fmajor,60,Fmajor,Gother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
-74,67,-67,-55,Gmajor,67,59,67,71,71,64,Cmajor,64,Cmajor,Gother,Gmajor,Gother,Gmajor,Gmajor,Eminor,Eminor
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,60,Fmajor,64,Cmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Eother
72,67,64,48,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,67,64,60,Cmajor,64,60,67,67,67,60,Fmajor,67,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
79,67,62,59,Gmajor,67,59,67,67,67,60,Fmajor,65,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,62,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
-76,-67,-60,-60,Cmajor,67,60,67,67,67,60,Fmajor,67,Eminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,66,60,57,F#diminished,64,60,66,64,66,60,Cmajor,Rest,Aminor,Aminor,Aminor,F#diminished,Aminor,F#diminished,Aminor,Aminor
71,62,67,55,Gmajor,62,59,62,62,62,64,Cmajor,69,Dmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
-71,67,55,43,Gmajor,62,59,62,62,62,64,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
67,67,62,53,Gmajor,60,59,62,67,67,60,Fmajor,64,Cmajor,Dminor,Gmajor,Gother,Gother,Gother,Dminor,Eminor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,72,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,71,53,50,Gmajor,67,59,67,71,71,67,Gmajor,67,Cmajor,Gother,Bdiminished,Gother,Bdiminished,Bdiminished,Gother,Gother
76,67,60,48,Cmajor,67,60,67,67,67,72,Cmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,62,55,Gmajor,67,59,67,67,67,72,Cmajor,67,Gmajor,Gother,Gmajor,Gother,Gother,Gother,Cother,Gother
-74,65,59,43,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,64,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cmajor
72,67,64,48,Cmajor,64,60,67,67,67,72,Cmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
72,67,64,60,Cmajor,64,60,67,67,67,67,Gmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
79,67,62,59,Gmajor,67,59,67,67,67,72,Cmajor,69,Fmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
76,67,60,60,Cmajor,67,60,67,67,67,67,Cmajor,69,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
-76,-67,-60,-60,Cmajor,67,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,66,60,57,F#diminished,64,60,66,64,66,67,Cmajor,67,Cmajor,Aminor,Aminor,F#diminished,Aminor,F#diminished,Aminor,Aminor
71,62,67,55,Gmajor,62,59,62,62,62,64,Gmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
-71,67,55,43,Gmajor,62,59,62,62,62,64,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
67,67,62,53,Gmajor,60,59,62,67,67,60,Fmajor,64,Cmajor,Dminor,Gmajor,Gother,Gother,Gother,Dminor,Eminor
72,67,60,52,Cmajor,64,60,67,67,67,67,Cmajor,67,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,71,53,50,Gmajor,67,59,67,71,71,60,Fmajor,67,Gmajor,Gother,Bdiminished,Gother,Bdiminished,Bdiminished,Dminor,Gother
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,64,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,62,55,Gmajor,67,59,67,67,67,60,Cmajor,67,Cmajor,Gother,Gmajor,Gother,Gother,Gother,Cother,Gother
-74,65,59,43,Gmajor,67,59,67,67,67,67,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,64,55,48,Cmajor,64,60,67,64,64,67,Cmajor,67,Cmajor,Cmajor,Cother,Cother,Cmajor,Cmajor,Cother,Cother
76,67,64,48,Cmajor,67,60,67,67,67,67,Cmajor,65,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
-76,-67,-64,52,Eminor,67,59,67,67,67,69,Fmajor,67,Cmajor,Eminor,Eother,Eminor,Eminor,Eminor,Aother,Eminor
76,61,64,57,Amajor,67,64,69,69,61,60,Fmajor,64,Cmajor,Aother,Aother,Aother,Aother,Amajor,Aminor,Aother
77,69,62,50,Dminor,69,57,69,69,69,60,Fmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-77,-69,-62,-50,Dminor,69,57,69,69,69,60,Fmajor,62,Dmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-77,-69,-62,-50,Dminor,69,57,69,69,69,64,Gmajor,64,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
76,69,64,57,Aminor,67,60,69,69,69,64,Gmajor,64,Gmajor,Aother,Aminor,Aother,Aother,Aother,Aother,Aother
-76,-69,-64,55,Aminor,67,60,69,69,69,64,Cmajor,64,Cmajor,Eminor,Cmajor,Aother,Aother,Aother,Eminor,Eminor
79,62,59,53,Gmajor,67,59,67,62,62,60,Fmajor,64,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor
79,60,55,52,Cmajor,67,60,72,59,60,67,Cmajor,67,Cmajor,Eminor,Cmajor,Cmajor,Eminor,Cmajor,Eminor,Eminor
-79,67,59,-52,Cmajor,67,60,72,67,67,60,Fmajor,64,Cmajor,Eminor,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor
76,67,60,48,Cmajor,67,60,67,67,67,60,Fmajor,65,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Fother
74,67,59,43,Gmajor,67,59,67,67,67,60,Cmajor,62,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
-74,-67,-59,-43,Gmajor,67,59,67,67,67,67,Cmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
-74,-67,-59,-43,Gmajor,67,59,67,67,67,60,Fmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
67,62,59,55,Gmajor,60,59,62,62,62,64,Gmajor,65,Fmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
69,62,62,53,Dminor,60,57,65,65,65,67,Cmajor,67,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
71,62,55,53,Gmajor,62,59,62,62,62,60,Fmajor,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
72,67,55,52,Cmajor,64,60,67,67,67,60,Fmajor,67,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,55,47,Gmajor,67,59,67,67,67,Rest,Rest,67,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
76,67,55,48,Cmajor,67,60,67,67,67,Rest,Rest,74,Cother,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
74,67,60,55,Cother,67,60,67,67,67,Rest,Rest,Rest,Cmajor,Cother,Cother,Cother,Cother,Cother,Cmajor,Cmajor
-74,-67,59,43,Gmajor,67,59,67,67,67,64,Cmajor,67,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,60,Dminor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Cmajor
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,62,Gmajor,59,Gmajor,Eother,Eother,Eother,Eother,Eother,Eother,Eother
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,59,Cmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Eother,Cmajor
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,53,50,Dminor,60,57,62,57,57,60,Fmajor,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
67,60,52,52,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,48,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
65,55,50,47,Gmajor,60,59,62,55,55,60,Cmajor,64,Dminor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Bdiminished
64,55,52,48,Cmajor,60,60,60,55,55,60,Cmajor,64,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,62,Dmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
67,62,59,55,Gmajor,60,59,62,62,62,67,Cmajor,62,Gmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
69,62,57,54,Dmajor,60,62,62,62,62,60,Fmajor,64,Cmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,F#diminished,F#minor
71,62,54,52,Bminor,62,62,62,62,62,60,Cmajor,60,Cmajor,Bminor,Bminor,Bminor,Bminor,Bminor,Cmajor,Cmajor
72,60,55,52,Cmajor,64,60,67,67,67,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,64,55,50,Eminor,62,59,67,62,64,62,Gmajor,64,Amajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor,Eminor
69,62,55,50,Gother,60,67,67,60,62,62,Gmajor,65,Dminor,Aminor,Gother,Gother,Aminor,Gother,Gother,Dminor
-69,-62,54,38,Dmajor,60,62,62,62,62,67,Cmajor,62,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,65,Fmajor,64,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Eminor
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
64,60,55,48,Cmajor,60,60,60,60,60,62,Gmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,53,50,Dminor,60,57,62,57,57,62,Gmajor,59,Gmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Bdiminished
67,60,52,52,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
67,60,52,45,Aminor,60,60,60,60,60,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
65,55,50,47,Gmajor,60,59,62,55,55,60,Cother,60,Cmajor,Bdiminished,Bdiminished,Bdiminished,Gmajor,Gmajor,Bdiminished,Bdiminished
64,55,52,48,Cmajor,60,60,60,55,55,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,55,43,Gmajor,59,59,59,59,59,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
67,62,59,55,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Cother,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Cother
69,62,57,54,Dmajor,60,62,62,62,62,60,Cmajor,60,Cmajor,F#diminished,Dmajor,Dmajor,Dmajor,Dmajor,F#diminished,F#diminished
71,62,54,52,Bminor,62,62,62,62,62,55,Cmajor,55,Cmajor,Bminor,Bminor,Bminor,Bminor,Bminor,Eminor,Eminor
72,60,55,52,Cmajor,64,60,67,67,67,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
71,64,55,50,Eminor,62,59,67,62,64,62,Gmajor,64,Amajor,Gmajor,Gmajor,Gmajor,Gmajor,Eminor,Gmajor,Eminor
69,62,55,50,Gother,60,67,67,60,62,62,Gmajor,65,Dminor,Aminor,Gother,Gother,Aminor,Gother,Gother,Dminor
-69,-62,54,38,Dmajor,60,62,62,62,62,67,Cmajor,62,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
67,59,55,43,Gmajor,60,59,62,59,59,65,Fmajor,64,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Eminor
67,60,52,48,Cmajor,60,60,60,60,60,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
72,64,57,45,Aminor,64,60,64,64,64,62,Gmajor,60,Fmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Dother,Aminor
71,65,57,50,Bdiminished,62,59,65,65,65,62,Gmajor,59,Gmajor,Bminor,Bminor,Bdiminished,Bdiminished,Bdiminished,Bminor,Bminor
69,60,53,53,Fmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Bother,Fmajor
67,62,53,47,Gmajor,60,59,62,62,62,60,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
65,57,53,50,Dminor,60,57,62,57,57,60,Cother,60,Cmajor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
64,60,55,52,Cmajor,60,60,60,60,60,62,Gmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
62,59,59,55,Gmajor,59,59,59,55,55,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
67,64,59,52,Eminor,60,59,59,64,64,60,Cmajor,57,Fmajor,Cmajor,Eminor,Eminor,Eminor,Eminor,Cmajor,Eminor
65,60,57,45,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,48,Cmajor,60,60,60,60,60,60,Fmajor,52,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,60,57,41,Dminor,59,57,57,60,60,Rest,Fmajor,Rest,Dminor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
65,60,53,45,Fmajor,60,60,60,60,60,60,Fmajor,67,Ediminished,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,60,55,43,Cmajor,60,60,60,60,60,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,59,-55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,59,Cmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Eother,Cmajor
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,60,Cmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Cmajor,Cmajor
Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,Rest,59,Cmajor,60,Cmajor,Eother,Eother,Eother,Eother,Eother,Eother,Cmajor
55,52,48,36,Cmajor,50,60,52,52,52,60,Cmajor,60,Cmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
60,55,52,48,Cmajor,55,60,55,55,55,60,Cmajor,48,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Cmajor,48,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
64,55,48,48,Cmajor,60,60,60,55,55,60,Fmajor,50,Gmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,57,48,41,Fmajor,60,60,60,53,53,53,Fmajor,55,Aminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,60,52,40,Cmajor,60,60,60,60,60,53,Fmajor,53,Dminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Eminor
-67,59,50,43,Gmajor,60,59,62,59,59,55,Cmajor,55,Gmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gother,Gother
64,60,55,36,Cmajor,60,60,60,60,60,52,Cmajor,52,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,57,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,59,Cmajor,55,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Gmajor,Gother
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,64,55,48,Cmajor,60,60,60,60,60,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,62,Gmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Fmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,60,Cmajor,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,43,Gmajor,59,59,59,59,59,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
60,55,52,36,Cmajor,55,60,55,55,55,60,Fmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
55,52,48,36,Cmajor,50,60,52,52,52,60,Fmajor,60,Fmajor,Cother,Cother,Cmajor,Cmajor,Cmajor,Cother,Cother
60,55,52,48,Cmajor,55,60,55,55,55,60,Fmajor,60,Fmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
62,55,50,47,Gmajor,59,59,59,55,55,60,Fmajor,60,Cmajor,Bminor,Bminor,Bminor,Gmajor,Gmajor,Bminor,Bminor
64,55,48,48,Cmajor,60,60,60,55,55,55,Gmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,57,48,41,Fmajor,60,60,60,53,53,59,Gmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,60,52,40,Cmajor,60,60,60,60,60,59,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Eminor,Cmajor
-67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Cmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
64,60,55,36,Cmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Cmajor,60,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
67,59,50,43,Gmajor,60,59,62,59,59,60,Cmajor,60,Fmajor,Cother,Gmajor,Gother,Gmajor,Gmajor,Cother,Cother
65,60,57,45,Fmajor,60,60,60,60,60,62,Gmajor,62,Bdiminished,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Dminor,Dminor
64,64,55,48,Cmajor,60,60,60,60,60,60,Cmajor,59,Emajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,60,57,45,Fmajor,60,60,60,60,60,60,Cmajor,57,Aminor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
62,60,57,41,Dminor,59,57,57,60,60,60,Cmajor,55,Ediminished,Bdiminished,Dminor,Dminor,Dminor,Dminor,Dminor,Dminor
-62,59,55,43,Gmajor,59,59,59,59,59,62,Gmajor,57,Dminor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Gother
60,55,52,36,Cmajor,55,60,55,55,55,60,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
67,60,52,48,Cmajor,60,60,60,60,60,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
69,60,53,41,Fmajor,60,60,60,60,60,60,Fmajor,55,Cmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
69,60,50,42,Dmajor,60,62,62,62,62,52,Cmajor,59,Gmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Bminor
62,59,55,43,Gmajor,59,59,59,59,59,55,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gother,Cother
62,59,55,43,Gmajor,59,59,59,59,59,59,Gmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother
67,62,50,47,Gmajor,60,59,62,62,62,59,Cmajor,60,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
67,59,52,40,Eminor,60,59,59,60,59,60,Cmajor,60,Cmajor,Cmajor,Eminor,Eminor,Cmajor,Eminor,Cmajor,Cmajor
60,57,52,45,Aminor,55,60,57,57,57,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
64,57,48,45,Aminor,60,60,60,57,57,60,Cmajor,60,Cmajor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
62,57,50,42,Dmajor,59,62,57,57,57,60,Cmajor,60,Fmajor,Bminor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor,Dmajor
60,55,50,38,Cother,55,60,55,54,55,62,Gmajor,62,Bdiminished,Cother,Dother,Cother,Dmajor,Cother,Dother,Dother
59,55,50,43,Gmajor,55,59,55,55,55,60,Cmajor,59,Emajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor
60,55,48,40,Cmajor,55,60,55,55,55,60,Cmajor,57,Aminor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Aminor
57,55,52,36,Aminor,54,60,55,55,55,60,Cmajor,55,Ediminished,F#diminished,Aminor,Aminor,Aminor,Aminor,Aminor,Aminor
-57,54,50,38,Dmajor,54,62,54,54,54,62,Gmajor,57,Dminor,Dmajor,Dother,Dmajor,Dmajor,Dmajor,Dother,Dother
55,55,47,43,Gmajor,50,59,50,50,50,60,Cmajor,55,Cmajor,Gmajor,Gmajor,Gmajor,Gmajor,Gmajor,Cother,Gmajor
67,60,48,40,Cmajor,60,60,60,55,55,59,Cmajor,55,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
65,57,48,45,Fmajor,60,60,60,57,57,60,Fmajor,57,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor,Fmajor
64,55,52,48,Cmajor,60,60,60,55,55,60,Fmajor,52,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor,Cmajor
